time,date,climate,response,zero_flow,climate_interp,climate_corrupt,response_interp,phase,site,disturbance,class
3660,2010-10-08,0,3.964359,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3661,2010-10-09,0,3.114853,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3662,2010-10-10,0,2.265348,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3663,2010-10-11,0,1.98218,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3664,2010-10-12,0,3.964359,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3665,2010-10-13,0,4.530696,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3666,2010-10-14,0,4.813865,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3667,2010-10-15,0,6.229707,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3668,2010-10-16,0,7.362381,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3669,2010-10-17,0,9.061392,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3670,2010-10-18,0,8.211886,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3671,2010-10-19,0,13.875257,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3672,2010-10-20,0,8.211886,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3673,2010-10-21,0,9.061392,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3674,2010-10-22,0,7.928718,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3675,2010-10-23,0,7.362381,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3676,2010-10-24,0,7.079212,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3677,2010-10-25,0,6.796044,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3678,2010-10-26,0,9.34456,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3679,2010-10-27,0,6.229707,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3680,2010-10-28,0,5.66337,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3681,2010-10-29,0,5.380202,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3682,2010-10-30,0,89.198078,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3683,2010-10-31,0,8.495055,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3684,2010-11-01,0,6.512875,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3685,2010-11-02,0,5.380202,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3686,2010-11-03,0,4.813865,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3687,2010-11-04,0,4.247527,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3688,2010-11-05,0,4.247527,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3689,2010-11-06,0,5.097033,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3690,2010-11-07,0,6.512875,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3691,2010-11-08,0,7.64555,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3692,2010-11-09,0,13.308919,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3693,2010-11-10,0,8.778223,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3694,2010-11-11,0,12.742582,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3695,2010-11-12,0,15.007931,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3696,2010-11-13,0,14.724762,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3697,2010-11-14,0,14.441594,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3698,2010-11-15,0,14.724762,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3699,2010-11-16,0,16.423773,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3700,2010-11-17,0,18.122784,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3701,2010-11-18,0,16.99011,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3702,2010-11-19,0,16.140604,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3703,2010-11-20,0,35.112894,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3704,2010-11-21,0,29.449524,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3705,2010-11-22,0,9.061392,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3706,2010-11-23,0,5.380202,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3707,2010-11-24,0,4.247527,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3708,2010-11-25,0,3.964359,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3709,2010-11-26,0,3.398022,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3710,2010-11-27,0,3.398022,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3711,2010-11-28,0,3.398022,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3712,2010-11-29,0,2.831685,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3713,2010-11-30,0,3.114853,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3714,2010-12-01,0,3.114853,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3715,2010-12-02,0,2.548516,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3716,2010-12-03,0,2.548516,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3717,2010-12-04,0,2.831685,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3718,2010-12-05,0,8.211886,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3719,2010-12-06,0,9.34456,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3720,2010-12-07,0,3.398022,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3721,2010-12-08,0,2.831685,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3722,2010-12-09,0,3.114853,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3723,2010-12-10,0,3.398022,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3724,2010-12-11,0,3.398022,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3725,2010-12-12,0,3.114853,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3726,2010-12-13,0,3.398022,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3727,2010-12-14,0,5.097033,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3728,2010-12-15,0,3.114853,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3729,2010-12-16,0,3.114853,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3730,2010-12-17,0,17.839616,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3731,2010-12-18,0,690.93114,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3732,2010-12-19,0,7192.4799,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3733,2010-12-20,0,3511.2894,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3734,2010-12-21,0,1206.29781,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3735,2010-12-22,0,4304.1612,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3736,2010-12-23,0,962.7729,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3737,2010-12-24,0,487.04982,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3738,2010-12-25,0,580.495425,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3739,2010-12-26,0,495.544875,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3740,2010-12-27,0,283.1685,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3741,2010-12-28,0,199.350624,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3742,2010-12-29,0,472.891395,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3743,2010-12-30,0,218.039745,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3744,2010-12-31,0,173.015954,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3745,2011-01-01,0,150.079305,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3746,2011-01-02,0,305.82198,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3747,2011-01-03,0,334.13883,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3748,2011-01-04,0,205.297163,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3749,2011-01-05,0,168.202089,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3750,2011-01-06,0,151.778316,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3751,2011-01-07,0,143.283261,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3752,2011-01-08,0,121.479286,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3753,2011-01-09,0,109.58621,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3754,2011-01-10,0,98.542638,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3755,2011-01-11,0,90.047583,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3756,2011-01-12,0,81.552528,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3757,2011-01-13,0,76.455495,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3758,2011-01-14,0,78.154506,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3759,2011-01-15,0,76.455495,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3760,2011-01-16,0,71.358462,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3761,2011-01-17,0,63.996081,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3762,2011-01-18,0,59.465385,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3763,2011-01-19,0,54.368352,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3764,2011-01-20,0,50.403993,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3765,2011-01-21,0,48.421814,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3766,2011-01-22,0,45.30696,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3767,2011-01-23,0,41.908938,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3768,2011-01-24,0,39.64359,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3769,2011-01-25,0,56.067363,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3770,2011-01-26,0,36.811905,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3771,2011-01-27,0,32.847546,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3772,2011-01-28,0,32.281209,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3773,2011-01-29,0,28.883187,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3774,2011-01-30,0,37.378242,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3775,2011-01-31,0,28.033682,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3776,2011-02-01,0,25.768334,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3777,2011-02-02,0,25.768334,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3778,2011-02-03,0,25.485165,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3779,2011-02-04,0,25.485165,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3780,2011-02-05,0,25.201996,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3781,2011-02-06,0,23.786154,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3782,2011-02-07,0,23.502986,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3783,2011-02-08,0,23.502986,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3784,2011-02-09,0,22.65348,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3785,2011-02-10,0,22.65348,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3786,2011-02-11,0,22.087143,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3787,2011-02-12,0,21.803974,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3788,2011-02-13,0,21.803974,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3789,2011-02-14,0,21.520806,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3790,2011-02-15,0,24.352491,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3791,2011-02-16,0,41.908938,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3792,2011-02-17,0,24.352491,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3793,2011-02-18,0,96.27729,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3794,2011-02-19,0,126.576319,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3795,2011-02-20,0,47.572308,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3796,2011-02-21,0,33.413883,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3797,2011-02-22,0,30.582198000000002,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3798,2011-02-23,0,27.467344,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3799,2011-02-24,0,24.635659,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3800,2011-02-25,0,792.8718,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3801,2011-02-26,0,546.515205,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3802,2011-02-27,0,170.184268,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3803,2011-02-28,0,107.037693,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3804,2011-03-01,0,84.667382,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3805,2011-03-02,0,77.871338,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3806,2011-03-03,0,67.96044,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3807,2011-03-04,0,60.881227,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3808,2011-03-05,0,58.899048,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3809,2011-03-06,0,53.518846,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3810,2011-03-07,0,50.120824,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3811,2011-03-08,0,47.005971,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3812,2011-03-09,0,45.023792,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3813,2011-03-10,0,42.192106,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3814,2011-03-11,0,39.077253,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3815,2011-03-12,0,37.661411,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3816,2011-03-13,0,36.528736,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3817,2011-03-14,0,34.829725,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3818,2011-03-15,0,33.130714,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3819,2011-03-16,0,32.564378,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3820,2011-03-17,0,30.582198000000002,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3821,2011-03-18,0,29.732692,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3822,2011-03-19,0,43.607949,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3823,2011-03-20,0,11043.5715,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3824,2011-03-21,0,3879.40845,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3825,2011-03-22,0,1030.73334,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3826,2011-03-23,0,651.28755,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3827,2011-03-24,0,580.495425,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3828,2011-03-25,0,2480.55606,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3829,2011-03-26,0,889.14909,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3830,2011-03-27,0,617.30733,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3831,2011-03-28,0,470.05971,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3832,2011-03-29,0,368.11905,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3833,2011-03-30,0,294.49524,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3834,2011-03-31,0,246.639763,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3835,2011-04-01,0,216.340734,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3836,2011-04-02,0,197.651613,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3837,2011-04-03,0,185.192199,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3838,2011-04-04,0,164.804067,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3839,2011-04-05,0,149.229799,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3840,2011-04-06,0,139.60207,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3841,2011-04-07,0,133.372364,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3842,2011-04-08,0,128.841668,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3843,2011-04-09,0,119.780276,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3844,2011-04-10,0,108.736704,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3845,2011-04-11,0,103.073334,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3846,2011-04-12,0,97.976301,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3847,2011-04-13,0,90.897088,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3848,2011-04-14,0,86.649561,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3849,2011-04-15,0,82.402034,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3850,2011-04-16,0,75.889158,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3851,2011-04-17,0,74.473316,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3852,2011-04-18,0,76.455495,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3853,2011-04-19,0,73.906978,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3854,2011-04-20,0,72.207968,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3855,2011-04-21,0,69.376282,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3856,2011-04-22,0,68.243609,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3857,2011-04-23,0,64.562418,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3858,2011-04-24,0,62.863407,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3859,2011-04-25,0,60.031722,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3860,2011-04-26,0,55.501026,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3861,2011-04-27,0,52.103004,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3862,2011-04-28,0,50.97033,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3863,2011-04-29,0,48.988151,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3864,2011-04-30,0,48.138645,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3865,2011-05-01,0,47.855476,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3866,2011-05-02,0,44.740623,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3867,2011-05-03,0,42.758444,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3868,2011-05-04,0,40.209927,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3869,2011-05-05,0,38.227748,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3870,2011-05-06,0,35.962399,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3871,2011-05-07,0,36.811905,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3872,2011-05-08,0,35.396062,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3873,2011-05-09,0,33.413883,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3874,2011-05-10,0,32.847546,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3875,2011-05-11,0,32.281209,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3876,2011-05-12,0,30.865366,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3877,2011-05-13,0,31.148535,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3878,2011-05-14,0,32.281209,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3879,2011-05-15,0,33.98022,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3880,2011-05-16,0,32.564378,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3881,2011-05-17,0,38.227748,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3882,2011-05-18,0,40.776264,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3883,2011-05-19,0,31.431704,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3884,2011-05-20,0,27.750513,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3885,2011-05-21,0,27.467344,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3886,2011-05-22,0,26.901007,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3887,2011-05-23,0,26.334671,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3888,2011-05-24,0,26.051502,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3889,2011-05-25,0,24.918828,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3890,2011-05-26,0,24.635659,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3891,2011-05-27,0,24.352491,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3892,2011-05-28,0,24.352491,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3893,2011-05-29,0,24.069322,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3894,2011-05-30,0,23.786154,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3895,2011-05-31,0,24.069322,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3896,2011-06-01,0,24.069322,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3897,2011-06-02,0,23.219817,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3898,2011-06-03,0,23.219817,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3899,2011-06-04,0,24.918828,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3900,2011-06-05,0,37.661411,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3901,2011-06-06,0,39.077253,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3902,2011-06-07,0,30.582198000000002,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
3903,2011-06-08,0,28.883187,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
